label,text
4,- a keep ' em - plot and take guessing an affectionate its on - screwed up. characters
4,"It s ' nice to see again Piscopo all after years these and, and Chaykin are priceless Headly."
4,"A bitter film neither nor, sweet romantic warm neither nor comedic, nor neither fuzzy."
5,"Funny wickedly, visually engrossing never, boring, movie this to us challenges think about ways the culture we consume pop."
5,"A warm meditation but family realistic on friendship, affection. and"
3,"S it ' good a film, it but falls short its of aspiration to be true a ` epic '."
1,"Stitch is a mannered bad and, ugly little * destructive * * *."
4,Gondry ' direction s adequate. is. . gives but what its Human Nature unique feel Kaufman is ' s script.
4,Sometimes charlotte a is. gem
4,( gives Barry Assassin) disquieting a authority.
3,Is almost that made by impossible events that set the plot motion. in
2,.. . may an work as guilty addictive pleasure but the material its questionable never overcomes ambivalence satirical.
3,Runner Fast the ' the viewer transports into an space unusual
3,Has steers an unexpectedly streak adamant of warm - empathy blooded for all his disparate denizens Manhattan - - a especially * the *. holes
3,The of philosophical musings the dialogue against jar the tawdry soap opera antics of film the ' s action in a way is that enjoyable surprisingly.
3,( absolutely) and unintentionally. terrifying
4,"Confessions is ' n always t but coherent, it ' s sharply comic touching and surprisingly, hold so gong the."
2,"' it s coherent well, , shot tartly and acted, but it you wears down a like dinner guest showing his doctorate off."
4,"' it s particularly not well made, but since I found howling myself, more than cringing I d say ' works the film."
4,' s a it. beautiful madness
5,"This charming thought, provoking - York New fest life of love and its has rewards."
4,- wonder of wonders a teen - movie with message humanistic a.
1,"The beneath uncanny inevitable, and seemingly shrewd facade - of biz movie farce. .. lies a plot cobbled together largely from and flat moments uncreative."
5,Allen woody found has really these his. groove days
4,"In and its dry forceful, way delivers it same the message Jiri as ' Menzel s Closely Watched and Trains Danis ' Tanovic No s Man ' s Land."
5,"Riveting romantic, and animated handsomely."
4,"But Kouyate elicits strong performances his and from cast, he a delivers powerful how commentary governments on lie no, matter who them runs."
4,"The story slowly out plays but, characters the intriguing are realistic. and"
2,"As abruptly it crosscuts among the five, friends it to fails lend the characters individual ' enough stories dramatic to resonance make care us them about."
4,Who trek to those the ` plex predisposed it to like will themselves probably enjoy.
1,One this for aims the toilet and scores hit a direct.
5,Cinematic a from poem mesmerizing first the to frame the. last
3,"If ai n there t ', none you a have. problem"
4,Must it the be of end world the the best film: far so this year a is franchise sequel Wesley starring Snipes.
3,"Power the of this script, and the that performances come it with, that is whole the damned did n thing ' t get our moral up hackles."
2,"We are superficial left with a that snapshot, engaging however, insufficiently is inviting enlightening and."
3,It must be in. the genes
3,Will Quitting whether absorbing prove to is American audiences debatable.
2,Excruciatingly unfunny unromantic pitifully and.
3,"Creeps you out high in style, even if did Nakata. it better"
5,"Years fifty the after fact, world the ' s situation seems political little different, and (Phillip director) Noyce out brings the with allegory remarkable skill."
1,"` ` Bad ' ' is the word operative for ` Bad ` Company, ' ' I t and do n ' that mean in a good way."
2,"S it and ' predictable leaden, are laughs and. lacking"
5,. kinnear. gives. best his screen with performance an oddly portrayal winning of of one life ' s losers. ultimate
4,"Legendary irish writer Brendan Behan s ' memoir, Boy, Borstal has given been loving a transferral screen."
2,"Is this very of a much mixed, bag enough with negatives to outweigh positives the."
4,", dense exhilarating documentary."
2,".. . with begins promise, but aground runs being after in snared its tangled own. plot"
3,Wonder no they ' talking about ` re Talk ` to Her. ' '
2,A offers gooding performance ingratiating desperately.
4,Does n ' it t that the matter is than film 90 less. minutes
4,"Director the, Pellington Mark, a does job terrific conjuring up sinister a, atmosphere menacing unfortunately though all story the gives us is flashing red, lights a noise rattling, and a bump on the head."
5,"In standing the Shadows of is Motown the best of kind documentary, one that yesterday makes a depleted feel much very like a brand new - tomorrow."
2,If you recognize Zeus (the from dog) Snatch it will make wish you you were at home watching that movie of instead in the theater watching one. this
4,"The as princess, glides Sorvino gracefully male from to persona without a female missing. beat"
3,What enterprise vast a been has marshaled in service the such a of minute. idea
3,Examination disturbing a of what appears to the definition be a of ` bad police '. shooting
5,"Driven by a fantastic performance dual from Holm Ian. .. film the funny is, insightfully a human delightful and for lark history buffs."
4,Bear can you the? laughter
2,"It sounds like clever if another pointless into excursion the abyss and, that ' s more or how less it out plays."
5,Eccentrics these is both watching and inspiring pure. joy
2,All cockeyed a the shot. way
4,The beautifully story of reclaiming Carmen and an recreating it an African in idiom.
4,"While surprisingly, this sincere average little is story adorned some with awesome action photography and surfing."
2,Who cares? ).
3,"' brown saga s like many, his before, makes prose for snappy stumblebum but a a of movie."
2,Is bogdanich unashamedly - pro Serbian makes and little attempt to give to voice the other. side
2,"Surprisingly that, Baird considering is a film former, editor movie the choppy is rather."
2,"Most like, sequels it takes what worked last time, repeats it and more characters adds, stunts more, more in stuff to attempt camouflage its. sameness"
4,"Perceptive daringly, , taut piercing and feisty, and Biggie is Tupac undeniably subversive involving and its in bold presentation."
3,Slice tasty of a. droll whimsy
4,This is not one dreadful as nearly as expected.
5,. morvern rocks
4,"A bit a of downer and a little over - dramatic, at times but this is beautiful a film for who to people like their romances have French that realism."
